id_voo,numero_voo,id_aeroporto_origem,id_aeroporto_destino,data_partida,data_chegada,status
11308,AV4154,16237,6341,2024-10-16 07:08:47,2024-10-16 09:43:47,Cancelado
11309,AV8287,17372,13366,2023-01-07 15:04:54,2023-01-07 22:11:54,Programado
11310,AV8387,14707,16524,2023-07-01 05:15:08,2023-07-01 20:02:08,Concluído
11311,AV6132,15797,430,2025-05-22 07:02:59,2025-05-22 18:04:59,Atrasado
11312,AV1786,14085,11153,2024-02-22 09:12:11,2024-02-22 23:02:11,Cancelado
11313,AV2197,16335,13840,2023-09-06 21:41:24,2023-09-06 23:45:24,Concluído
11314,AV5621,6597,1119,2025-03-09 12:06:01,2025-03-09 16:19:01,Atrasado
11315,AV3148,7966,5254,2024-06-22 17:08:32,2024-06-22 20:28:32,Cancelado
11316,AV7181,1699,18459,2023-03-28 02:13:59,2023-03-28 13:00:59,Concluído
11317,AV5214,18415,2562,2023-12-18 00:33:41,2023-12-18 09:13:41,Atrasado
11318,AV3092,8972,4742,2023-10-09 06:16:20,2023-10-09 15:24:20,Atrasado
11319,AV6500,7476,8980,2024-07-17 19:33:29,2024-07-18 02:52:29,Atrasado
11320,AV2297,11613,13992,2023-10-10 07:46:20,2023-10-10 09:20:20,Atrasado
11321,AV6875,14287,13318,2024-11-08 16:41:54,2024-11-09 04:44:54,Programado
11322,AV1655,17230,17551,2023-08-31 03:58:47,2023-08-31 09:38:47,Programado
11323,AV6993,12075,9255,2023-05-31 17:36:17,2023-06-01 06:21:17,Cancelado
11324,AV1897,17919,6144,2025-05-06 14:10:44,2025-05-07 04:19:44,Atrasado
11325,AV9352,16881,2393,2023-06-23 05:14:53,2023-06-23 17:01:53,Cancelado
11326,AV6336,6946,9549,2024-02-08 18:16:42,2024-02-08 22:47:42,Cancelado
11327,AV6865,4209,15045,2023-10-03 00:45:24,2023-10-03 08:40:24,Programado
11328,AV6740,19469,12195,2025-03-02 01:06:27,2025-03-02 10:52:27,Concluído
11329,AV1516,10050,13279,2024-10-19 13:16:06,2024-10-19 22:48:06,Concluído
11330,AV2317,18174,276,2024-01-17 11:23:33,2024-01-17 19:19:33,Cancelado
11331,AV9594,19898,14217,2023-09-29 21:05:29,2023-09-30 08:08:29,Programado
11332,AV1970,7586,16680,2023-05-01 07:36:38,2023-05-01 22:23:38,Atrasado
11333,AV8430,652,15408,2025-08-30 05:16:40,2025-08-30 16:51:40,Concluído
11334,AV8519,7973,1798,2023-02-20 17:49:47,2023-02-21 06:51:47,Atrasado
11335,AV2346,7991,6429,2022-12-17 04:49:46,2022-12-17 13:45:46,Concluído
11336,AV5047,3012,14269,2023-02-02 23:32:58,2023-02-03 03:13:58,Atrasado
11337,AV5374,16548,12894,2025-06-07 01:42:30,2025-06-07 05:49:30,Atrasado
11338,AV5849,17958,10896,2023-01-28 22:50:01,2023-01-29 07:30:01,Atrasado
11339,AV7177,14683,9836,2024-08-12 13:18:40,2024-08-12 23:47:40,Concluído
11340,AV2633,9674,749,2024-12-11 00:52:56,2024-12-11 14:29:56,Atrasado
11341,AV8440,2520,12494,2025-10-02 23:59:47,2025-10-03 03:07:47,Cancelado
11342,AV5866,19774,783,2024-08-25 14:30:39,2024-08-26 01:39:39,Atrasado
11343,AV1956,1665,2837,2023-09-21 15:03:23,2023-09-22 00:02:23,Atrasado
11344,AV6565,302,229,2023-02-22 09:39:24,2023-02-22 15:36:24,Programado
11345,AV1183,15666,5931,2024-04-20 21:19:33,2024-04-21 00:53:33,Atrasado
11346,AV4211,19035,1572,2024-03-06 07:27:00,2024-03-06 15:59:00,Programado
11347,AV6623,3162,6486,2023-08-07 07:23:15,2023-08-07 09:58:15,Cancelado
11348,AV6609,8309,1752,2024-09-08 04:21:08,2024-09-08 05:49:08,Programado
11349,AV1349,19078,14206,2024-08-04 00:40:08,2024-08-04 15:12:08,Concluído
11350,AV9786,7522,17693,2025-05-15 05:03:32,2025-05-15 09:15:32,Atrasado
11351,AV7380,975,19962,2022-12-23 00:06:16,2022-12-23 14:00:16,Concluído
11352,AV4347,214,11441,2023-04-14 02:14:59,2023-04-14 05:51:59,Concluído
11353,AV3040,5095,2703,2023-06-29 22:35:51,2023-06-30 06:23:51,Concluído
11354,AV2890,1285,7964,2024-05-14 05:22:28,2024-05-14 16:53:28,Concluído
11355,AV2356,17238,10744,2025-03-12 18:30:06,2025-03-13 06:16:06,Atrasado
11356,AV5349,12081,10706,2025-08-17 23:24:47,2025-08-18 08:56:47,Cancelado
11357,AV8575,9369,13800,2023-11-20 22:47:43,2023-11-21 09:10:43,Concluído
11358,AV3700,7417,14060,2025-11-22 03:52:24,2025-11-22 13:02:24,Concluído
11359,AV9481,2743,16543,2023-08-08 18:57:30,2023-08-08 20:14:30,Programado
11360,AV2769,804,2640,2025-03-07 17:33:05,2025-03-08 06:18:05,Concluído
11361,AV5361,3184,9076,2024-12-17 19:06:31,2024-12-18 10:01:31,Concluído
11362,AV5747,492,16088,2024-05-05 21:49:37,2024-05-06 02:59:37,Concluído
11363,AV4359,19682,13804,2024-11-18 11:27:14,2024-11-19 00:54:14,Atrasado
11364,AV5147,2821,9346,2024-01-14 22:26:10,2024-01-15 10:41:10,Programado
11365,AV3692,195,968,2025-03-20 04:26:27,2025-03-20 06:20:27,Atrasado
11366,AV7371,4120,5155,2023-12-01 23:19:58,2023-12-02 14:13:58,Programado
11367,AV7538,16059,9713,2024-05-18 08:59:14,2024-05-18 19:45:14,Concluído
11368,AV3840,5341,3011,2023-06-03 10:24:47,2023-06-03 12:46:47,Cancelado
11369,AV3560,18968,19826,2024-12-21 10:05:39,2024-12-21 18:54:39,Concluído
11370,AV3335,3870,10912,2023-12-04 12:29:09,2023-12-04 18:45:09,Programado
11371,AV2089,8835,14563,2023-06-15 00:40:46,2023-06-15 14:26:46,Atrasado
11372,AV2415,19964,11025,2025-07-21 12:21:03,2025-07-21 20:54:03,Cancelado
11373,AV8545,12321,7702,2023-01-23 11:17:25,2023-01-23 14:53:25,Cancelado
11374,AV8097,18505,2510,2023-08-20 08:36:35,2023-08-20 15:37:35,Cancelado
11375,AV7256,7015,3584,2025-09-20 00:41:04,2025-09-20 04:05:04,Programado
11376,AV8739,19771,12116,2024-07-29 21:39:00,2024-07-30 00:11:00,Programado
11377,AV1091,16369,3410,2023-04-06 17:40:46,2023-04-07 02:52:46,Programado
11378,AV9426,17178,860,2023-07-20 00:39:36,2023-07-20 03:57:36,Programado
11379,AV1824,17237,13412,2025-03-12 02:46:53,2025-03-12 04:39:53,Concluído
11380,AV7578,13034,13459,2024-08-30 14:41:31,2024-08-30 16:24:31,Atrasado
11381,AV8155,14920,204,2024-07-22 14:04:51,2024-07-22 23:10:51,Cancelado
11382,AV2370,5917,4748,2023-06-20 18:18:09,2023-06-21 03:43:09,Concluído
11383,AV2446,1073,15243,2025-03-27 20:35:24,2025-03-27 21:19:24,Atrasado
11384,AV5768,18326,18654,2023-09-15 00:06:09,2023-09-15 07:59:09,Atrasado
11385,AV6237,622,16406,2023-04-03 03:29:17,2023-04-03 14:11:17,Programado
11386,AV6252,2017,4296,2023-01-05 22:03:39,2023-01-05 22:54:39,Atrasado
11387,AV1321,12826,13818,2025-10-25 05:18:54,2025-10-25 17:16:54,Programado
11388,AV3473,17066,9391,2024-04-01 17:59:32,2024-04-02 04:10:32,Programado
11389,AV8075,11925,1937,2025-06-24 07:18:29,2025-06-24 09:44:29,Cancelado
11390,AV2409,8146,7173,2024-06-17 04:39:39,2024-06-17 08:10:39,Atrasado
11391,AV1225,8844,4867,2023-10-05 04:33:59,2023-10-05 12:40:59,Cancelado
11392,AV9909,12987,19484,2023-10-20 15:39:54,2023-10-20 16:59:54,Programado
11393,AV3933,16520,2570,2025-07-02 12:01:31,2025-07-03 00:41:31,Concluído
11394,AV3739,15466,2055,2025-07-12 09:20:27,2025-07-12 19:41:27,Programado
11395,AV7003,1228,15562,2023-03-19 10:58:36,2023-03-19 23:43:36,Concluído
11396,AV2819,10675,14959,2025-04-19 03:42:06,2025-04-19 12:55:06,Concluído
11397,AV1180,15971,10600,2023-06-23 07:14:18,2023-06-23 13:18:18,Atrasado
11398,AV2434,18240,12082,2024-06-19 04:59:25,2024-06-19 08:45:25,Programado
11399,AV1073,19802,9959,2024-05-26 13:51:59,2024-05-26 18:48:59,Programado
11400,AV4416,17895,3839,2025-03-27 18:37:04,2025-03-27 23:27:04,Concluído
11401,AV5374,2117,17025,2024-08-25 04:59:41,2024-08-25 08:50:41,Atrasado
11402,AV5321,11758,3461,2024-12-07 21:02:43,2024-12-08 08:35:43,Programado
11403,AV9222,5144,13698,2025-03-03 05:22:38,2025-03-03 07:26:38,Concluído
11404,AV7153,17187,8762,2024-08-13 15:48:25,2024-08-14 02:02:25,Cancelado
11405,AV1590,4279,3054,2025-07-01 20:22:33,2025-07-02 05:44:33,Cancelado
11406,AV6708,9907,3491,2023-10-06 14:09:54,2023-10-07 04:35:54,Cancelado
11407,AV8709,17021,18233,2023-12-29 20:58:06,2023-12-30 05:13:06,Programado
11408,AV2935,1952,18667,2025-08-20 21:32:22,2025-08-21 08:41:22,Cancelado
11409,AV6178,1743,9949,2025-09-11 15:44:51,2025-09-12 02:58:51,Atrasado
11410,AV1723,6566,12323,2025-08-12 00:39:14,2025-08-12 09:08:14,Concluído
11411,AV6022,6618,6777,2025-07-30 00:05:31,2025-07-30 07:48:31,Programado
11412,AV7785,18015,689,2025-11-13 22:34:32,2025-11-14 02:04:32,Concluído
11413,AV9902,4680,10691,2025-03-07 22:36:39,2025-03-08 02:10:39,Programado
11414,AV9779,387,19569,2024-02-06 15:46:22,2024-02-06 17:09:22,Cancelado
11415,AV2639,6213,456,2024-08-16 22:09:39,2024-08-17 00:40:39,Programado
11416,AV8988,9192,6536,2023-05-20 00:05:36,2023-05-20 14:30:36,Cancelado
11417,AV9231,1569,9811,2025-10-11 07:17:44,2025-10-11 16:16:44,Atrasado
11418,AV3267,11965,17090,2022-12-29 06:49:09,2022-12-29 15:31:09,Programado
11419,AV6371,4285,8072,2024-12-31 05:02:21,2024-12-31 17:29:21,Concluído
11420,AV4607,4977,10322,2024-05-12 10:38:03,2024-05-12 19:40:03,Atrasado
11421,AV3798,9413,11146,2024-07-16 20:37:16,2024-07-17 04:17:16,Cancelado
11422,AV1671,15775,4315,2025-08-08 04:19:45,2025-08-08 09:43:45,Programado
11423,AV6073,10438,19423,2023-10-19 22:03:12,2023-10-20 04:54:12,Programado
11424,AV9232,6623,19229,2025-02-28 11:29:29,2025-02-28 20:01:29,Concluído
11425,AV8068,11154,4806,2024-02-09 05:40:31,2024-02-09 17:52:31,Programado
11426,AV8724,19720,11286,2024-02-09 10:23:43,2024-02-09 20:57:43,Atrasado
11427,AV3526,15011,7419,2024-06-25 15:41:23,2024-06-26 01:59:23,Programado
11428,AV2726,3477,14477,2024-10-23 19:57:00,2024-10-24 04:46:00,Concluído
11429,AV9686,14916,1043,2023-06-20 07:24:44,2023-06-20 10:36:44,Concluído
11430,AV1150,6979,11016,2023-07-17 16:47:28,2023-07-17 20:46:28,Cancelado
11431,AV8498,16153,15852,2023-03-23 04:53:07,2023-03-23 10:39:07,Concluído
11432,AV9944,9367,16534,2022-12-01 10:21:12,2022-12-01 21:35:12,Programado
11433,AV8801,3720,527,2024-12-31 02:12:24,2024-12-31 07:57:24,Programado
11434,AV4437,17048,4685,2023-07-26 01:29:53,2023-07-26 15:29:53,Atrasado
11435,AV9021,11777,2408,2025-11-12 04:36:16,2025-11-12 09:04:16,Concluído
11436,AV7102,10838,1849,2022-12-27 10:37:53,2022-12-27 22:57:53,Concluído
11437,AV5774,11545,10277,2023-02-28 20:40:50,2023-03-01 10:45:50,Cancelado
11438,AV9324,7342,12110,2025-06-09 15:56:16,2025-06-10 01:13:16,Atrasado
11439,AV2439,12911,11259,2025-01-25 21:22:51,2025-01-25 23:39:51,Concluído
11440,AV1600,3533,19993,2024-07-06 04:41:46,2024-07-06 10:10:46,Cancelado
11441,AV7765,5348,11854,2023-03-28 21:47:39,2023-03-29 08:26:39,Programado
11442,AV6115,16648,13275,2023-03-18 06:27:58,2023-03-18 18:37:58,Cancelado
11443,AV1869,1926,4543,2023-03-09 22:11:38,2023-03-10 05:07:38,Concluído
11444,AV4526,6992,16156,2024-12-23 01:44:12,2024-12-23 09:44:12,Cancelado
11445,AV9988,4403,2870,2023-12-04 15:40:49,2023-12-04 19:33:49,Concluído
11446,AV3309,8222,3209,2025-02-01 08:39:18,2025-02-01 18:11:18,Concluído
11447,AV3134,7634,1924,2025-07-12 02:42:55,2025-07-12 08:41:55,Concluído
11448,AV7518,5288,10755,2023-11-28 08:15:39,2023-11-28 21:10:39,Programado
11449,AV5470,18593,16080,2023-04-28 17:22:15,2023-04-28 20:22:15,Atrasado
11450,AV6731,8332,16547,2025-01-03 09:03:53,2025-01-03 12:17:53,Concluído
11451,AV4834,7312,7685,2023-03-18 06:31:30,2023-03-18 16:31:30,Programado
11452,AV3593,15217,7563,2023-01-14 11:02:59,2023-01-14 18:21:59,Concluído
11453,AV2008,10743,18033,2024-11-04 05:16:49,2024-11-04 14:39:49,Cancelado
11454,AV2310,19328,6763,2024-02-05 09:36:24,2024-02-05 17:01:24,Concluído
11455,AV2716,18131,9916,2024-09-09 16:13:45,2024-09-09 22:14:45,Programado
11456,AV4529,12907,17569,2024-06-22 06:12:11,2024-06-22 18:32:11,Cancelado
11457,AV8386,18794,15192,2023-06-25 15:43:47,2023-06-25 19:32:47,Programado
11458,AV9036,17726,17619,2024-10-01 01:17:17,2024-10-01 14:53:17,Concluído
11459,AV3511,7616,15076,2024-03-29 01:38:12,2024-03-29 05:04:12,Concluído
11460,AV7138,8704,12721,2024-06-29 07:15:02,2024-06-29 16:27:02,Atrasado
11461,AV2779,13260,10192,2024-12-08 16:30:19,2024-12-09 05:58:19,Concluído
11462,AV5300,3379,18159,2023-01-08 19:31:01,2023-01-08 20:29:01,Concluído
11463,AV1285,2465,19194,2023-05-23 15:25:30,2023-05-24 04:30:30,Programado
11464,AV9812,16508,18530,2024-07-07 20:59:29,2024-07-08 10:13:29,Atrasado
11465,AV8130,8467,5665,2023-12-02 20:55:37,2023-12-03 05:09:37,Programado
11466,AV3941,17685,19771,2025-04-02 09:13:12,2025-04-02 12:53:12,Atrasado
11467,AV4257,8625,3182,2024-07-03 21:29:33,2024-07-04 10:26:33,Programado
11468,AV7721,2909,16701,2023-12-26 08:59:26,2023-12-26 10:48:26,Atrasado
11469,AV8998,3241,12647,2025-09-08 22:32:17,2025-09-09 11:26:17,Cancelado
11470,AV3314,2763,2705,2023-09-22 00:02:36,2023-09-22 11:31:36,Atrasado
11471,AV8187,10392,9035,2023-04-10 15:35:12,2023-04-11 03:12:12,Cancelado
11472,AV7252,7298,9185,2024-03-20 14:54:49,2024-03-20 17:06:49,Atrasado
11473,AV6975,2639,6793,2023-05-27 01:27:55,2023-05-27 12:42:55,Programado
11474,AV2627,12687,12917,2025-10-13 21:32:50,2025-10-14 06:27:50,Atrasado
11475,AV5520,3524,14158,2024-06-29 18:23:46,2024-06-30 07:16:46,Cancelado
11476,AV3549,7638,8127,2024-05-27 05:11:44,2024-05-27 05:53:44,Atrasado
11477,AV7956,4893,9086,2024-08-30 10:24:18,2024-08-30 13:45:18,Concluído
11478,AV4254,9537,9587,2025-01-12 04:12:48,2025-01-12 15:07:48,Programado
11479,AV1280,4295,19849,2024-05-11 10:09:53,2024-05-11 21:10:53,Programado
11480,AV4664,8855,11031,2024-11-18 19:09:13,2024-11-18 22:51:13,Concluído
11481,AV2183,27,10202,2024-07-28 11:34:52,2024-07-28 20:17:52,Programado
11482,AV3954,18037,19315,2025-06-17 08:50:10,2025-06-17 22:56:10,Atrasado
11483,AV9486,14459,11532,2025-03-05 06:29:31,2025-03-05 07:30:31,Cancelado
11484,AV6104,8120,8805,2023-04-19 09:29:30,2023-04-19 18:49:30,Atrasado
11485,AV4254,3110,10628,2024-04-02 22:39:45,2024-04-02 23:43:45,Atrasado
11486,AV6731,13711,10830,2025-04-08 14:28:11,2025-04-09 05:03:11,Cancelado
11487,AV2163,17769,8646,2023-06-03 18:59:05,2023-06-04 04:57:05,Atrasado
11488,AV5979,5036,4653,2025-01-09 10:16:55,2025-01-09 19:15:55,Concluído
11489,AV4457,2045,19927,2023-04-26 09:57:56,2023-04-26 20:04:56,Concluído
11490,AV6261,19116,502,2023-10-16 13:28:54,2023-10-16 18:14:54,Cancelado
11491,AV5557,18292,4961,2023-01-16 06:21:40,2023-01-16 07:13:40,Programado
11492,AV5028,15154,4512,2025-11-16 07:32:44,2025-11-16 18:35:44,Cancelado
11493,AV4601,9160,4292,2025-03-29 19:25:26,2025-03-29 20:47:26,Programado
11494,AV6382,6999,971,2023-03-24 21:52:44,2023-03-25 02:13:44,Programado
11495,AV1959,19850,16091,2023-09-22 22:51:17,2023-09-23 08:48:17,Cancelado
11496,AV5705,5186,4916,2024-06-27 03:34:47,2024-06-27 14:31:47,Concluído
11497,AV9306,12814,15261,2023-05-06 00:33:21,2023-05-06 02:38:21,Concluído
11498,AV7637,16688,10723,2025-05-14 12:41:44,2025-05-14 14:20:44,Concluído
11499,AV5835,14715,18394,2025-07-25 17:22:59,2025-07-26 03:04:59,Concluído
11500,AV7335,12402,1091,2024-01-08 17:18:42,2024-01-08 21:37:42,Programado
11501,AV4616,15071,4416,2025-04-28 14:24:26,2025-04-28 22:21:26,Programado
11502,AV7537,8206,4780,2024-09-18 12:17:37,2024-09-18 17:41:37,Concluído
11503,AV9843,3230,7051,2025-02-19 20:18:00,2025-02-20 03:42:00,Cancelado
11504,AV7575,7038,7902,2025-01-24 14:52:10,2025-01-24 15:35:10,Concluído
11505,AV4442,4151,14228,2024-04-09 06:42:51,2024-04-09 19:37:51,Concluído
11506,AV9397,8771,19721,2025-09-28 19:23:49,2025-09-29 01:23:49,Atrasado
11507,AV4346,7514,4122,2025-04-30 02:01:58,2025-04-30 09:48:58,Cancelado
11508,AV9911,6105,5701,2023-03-12 23:59:42,2023-03-13 02:09:42,Cancelado
11509,AV6399,7499,9774,2024-06-28 17:49:36,2024-06-28 21:42:36,Concluído
11510,AV7074,17928,9416,2024-03-20 10:00:03,2024-03-20 16:34:03,Cancelado
11511,AV3740,18164,12489,2023-03-16 08:10:05,2023-03-16 19:59:05,Programado
11512,AV7195,14450,18114,2023-09-30 14:35:06,2023-09-30 19:56:06,Cancelado
11513,AV9001,7469,8052,2023-06-05 14:31:59,2023-06-06 00:43:59,Cancelado
11514,AV5663,18406,6139,2025-08-03 01:59:53,2025-08-03 04:50:53,Programado
11515,AV3476,2426,7545,2024-12-03 06:33:32,2024-12-03 21:05:32,Programado
11516,AV5359,13177,10665,2024-03-20 19:55:16,2024-03-21 07:36:16,Concluído
11517,AV8568,19051,7116,2025-07-16 09:51:35,2025-07-16 18:36:35,Cancelado
11518,AV9000,16474,8506,2025-10-09 17:49:13,2025-10-10 08:22:13,Concluído
11519,AV7275,14318,8882,2024-07-28 07:43:10,2024-07-28 14:28:10,Programado
11520,AV6973,11568,8456,2022-12-16 04:33:37,2022-12-16 12:56:37,Programado
11521,AV7977,7367,14366,2023-10-28 22:37:11,2023-10-29 00:50:11,Cancelado
11522,AV4444,18772,4324,2024-12-13 17:52:47,2024-12-14 02:29:47,Programado
11523,AV1957,19348,13132,2023-08-25 06:14:53,2023-08-25 09:39:53,Cancelado
11524,AV8503,15090,11531,2025-02-23 10:35:05,2025-02-23 21:30:05,Concluído
11525,AV9101,8621,783,2023-09-30 11:25:44,2023-09-30 17:45:44,Concluído
11526,AV1287,6589,13101,2025-10-12 11:32:42,2025-10-12 19:31:42,Programado
11527,AV2976,14253,8651,2023-04-23 00:19:27,2023-04-23 06:23:27,Concluído
11528,AV4278,1738,5854,2025-08-25 05:57:02,2025-08-25 18:05:02,Concluído
11529,AV9849,2104,2311,2023-09-16 09:50:24,2023-09-16 15:08:24,Atrasado
11530,AV3061,14175,10292,2024-05-31 14:55:18,2024-05-31 17:31:18,Programado
11531,AV1380,16967,16718,2025-05-18 16:58:25,2025-05-18 18:42:25,Atrasado
11532,AV2553,11074,15666,2024-12-21 03:16:01,2024-12-21 14:08:01,Cancelado
11533,AV1152,14894,10752,2024-05-22 19:31:22,2024-05-22 22:47:22,Atrasado
11534,AV8515,6095,13706,2024-01-13 13:32:39,2024-01-14 03:10:39,Concluído
11535,AV8239,11943,7538,2023-03-05 15:30:47,2023-03-05 17:50:47,Concluído
11536,AV7930,7173,3408,2025-05-16 23:33:20,2025-05-17 06:44:20,Programado
11537,AV3733,13318,15205,2025-04-05 08:27:58,2025-04-05 09:31:58,Atrasado
11538,AV2622,19870,3614,2023-07-02 07:54:57,2023-07-02 19:29:57,Programado
11539,AV1827,13184,12120,2025-09-08 19:03:52,2025-09-08 22:13:52,Programado
11540,AV5772,18278,8466,2024-12-10 20:38:07,2024-12-11 05:33:07,Cancelado
11541,AV9110,12016,2510,2025-11-25 10:51:30,2025-11-25 18:25:30,Cancelado
11542,AV6636,9524,7254,2023-08-03 02:47:06,2023-08-03 10:02:06,Programado
11543,AV8995,16528,15515,2024-10-23 14:10:41,2024-10-24 02:28:41,Cancelado
11544,AV2599,19871,11314,2023-12-17 03:51:07,2023-12-17 14:52:07,Concluído
11545,AV3990,12602,4703,2025-07-08 10:45:11,2025-07-08 21:11:11,Atrasado
11546,AV5367,18875,7804,2024-06-02 23:11:15,2024-06-03 10:05:15,Atrasado
11547,AV3218,15888,10898,2024-01-06 14:12:11,2024-01-07 04:11:11,Programado
11548,AV8368,12387,19346,2023-11-11 02:34:47,2023-11-11 06:51:47,Cancelado
11549,AV7766,4396,14716,2024-07-29 05:06:36,2024-07-29 12:08:36,Concluído
11550,AV5597,14234,4259,2024-03-23 22:45:31,2024-03-24 12:44:31,Concluído
11551,AV5132,2319,7160,2023-01-07 16:23:24,2023-01-08 04:21:24,Programado
11552,AV2499,16348,10797,2024-12-01 14:53:33,2024-12-01 23:55:33,Concluído
11553,AV7992,17348,13856,2025-11-13 16:10:41,2025-11-13 20:48:41,Atrasado
11554,AV5487,13080,7923,2023-07-31 06:51:50,2023-07-31 08:16:50,Cancelado
11555,AV8420,3055,2161,2024-12-27 07:40:56,2024-12-27 16:56:56,Atrasado
11556,AV4955,11928,3730,2023-10-24 04:27:58,2023-10-24 19:10:58,Atrasado
11557,AV2530,7640,12640,2023-12-09 18:49:53,2023-12-09 21:11:53,Cancelado
11558,AV2684,888,2464,2023-02-10 22:15:37,2023-02-11 12:09:37,Concluído
11559,AV5982,390,18950,2024-07-28 14:49:18,2024-07-28 18:24:18,Programado
11560,AV6149,15479,16756,2024-09-14 09:56:06,2024-09-14 21:01:06,Concluído
11561,AV5142,9542,8190,2023-04-06 05:38:47,2023-04-06 16:09:47,Atrasado
11562,AV1824,7163,8544,2025-02-05 10:26:51,2025-02-05 11:57:51,Programado
11563,AV6399,3061,9320,2024-09-15 09:59:25,2024-09-15 17:02:25,Atrasado
11564,AV1862,19458,10700,2024-05-16 13:08:42,2024-05-16 22:05:42,Programado
11565,AV6410,15856,881,2025-11-11 16:30:21,2025-11-11 22:52:21,Atrasado
11566,AV9073,3598,8912,2023-09-08 23:59:16,2023-09-09 09:40:16,Atrasado
11567,AV5771,8053,7236,2023-10-06 05:10:57,2023-10-06 07:01:57,Cancelado
11568,AV1935,10594,18018,2024-12-07 03:47:23,2024-12-07 17:57:23,Programado
11569,AV1856,16251,6063,2024-01-15 08:22:31,2024-01-15 21:37:31,Concluído
11570,AV8043,15082,134,2024-10-11 16:20:31,2024-10-12 07:11:31,Concluído
11571,AV6647,2616,19962,2024-04-06 01:15:16,2024-04-06 04:12:16,Concluído
11572,AV9429,15824,9944,2025-11-11 07:36:17,2025-11-11 20:22:17,Atrasado
11573,AV9469,16327,12388,2025-07-26 23:24:06,2025-07-27 13:52:06,Programado
11574,AV1618,6208,14946,2024-05-22 15:35:01,2024-05-23 04:16:01,Atrasado
11575,AV1739,17766,1736,2024-05-28 06:29:31,2024-05-28 12:13:31,Cancelado
11576,AV2551,3877,3499,2024-10-28 18:17:19,2024-10-29 03:08:19,Concluído
11577,AV4252,2703,6986,2024-03-24 12:25:01,2024-03-24 13:40:01,Atrasado
11578,AV9716,14834,5597,2023-02-04 01:48:27,2023-02-04 11:52:27,Cancelado
11579,AV9517,11102,6645,2024-11-14 12:08:25,2024-11-15 02:06:25,Cancelado
11580,AV7329,17511,2438,2023-10-18 21:23:19,2023-10-19 08:54:19,Cancelado
11581,AV4155,5080,11285,2024-07-16 06:21:47,2024-07-16 14:24:47,Programado
11582,AV5213,9915,10883,2025-04-26 06:34:32,2025-04-26 11:23:32,Concluído
11583,AV8751,18225,11335,2025-05-07 20:37:53,2025-05-08 08:30:53,Atrasado
11584,AV5085,9538,8387,2024-07-31 14:56:23,2024-07-31 17:35:23,Concluído
11585,AV4200,19614,6212,2023-10-03 12:52:00,2023-10-03 19:21:00,Concluído
11586,AV3069,2012,5376,2024-12-03 16:38:03,2024-12-03 23:39:03,Concluído
11587,AV7249,614,6419,2023-07-06 07:36:01,2023-07-06 15:06:01,Concluído
11588,AV3976,14707,3276,2023-09-10 09:01:48,2023-09-10 11:34:48,Concluído
11589,AV2606,4802,2430,2025-03-15 12:29:46,2025-03-15 16:37:46,Programado
11590,AV3513,11008,13304,2023-12-21 04:08:31,2023-12-21 04:52:31,Cancelado
11591,AV8180,12784,7568,2023-07-05 16:45:22,2023-07-05 17:41:22,Concluído
11592,AV4313,8025,3885,2024-07-31 14:47:30,2024-07-31 20:13:30,Concluído
11593,AV6804,15316,18470,2024-02-04 17:35:19,2024-02-05 02:37:19,Concluído
11594,AV6629,4096,19954,2025-02-13 09:14:12,2025-02-13 16:46:12,Atrasado
11595,AV5391,11098,13905,2025-07-30 09:07:53,2025-07-30 15:24:53,Atrasado
11596,AV1561,510,2856,2025-04-04 13:40:03,2025-04-05 03:36:03,Concluído
11597,AV8697,1893,2445,2025-03-27 19:29:48,2025-03-27 20:13:48,Atrasado
