id_voo,id_funcionario,funcao_no_voo
2072,755,Comandante
2072,736,Comissário Chefe
2357,536,Comandante
2357,249,Comissário Chefe
1297,533,Comandante
1297,241,Comissário Chefe
10029,377,Comandante
10029,742,Comissário Chefe
6644,252,Comandante
6644,21,Comissário Chefe
16356,521,Comandante
16356,707,Comissário Chefe
12613,439,Comandante
12613,454,Comissário Chefe
8874,541,Comandante
8874,656,Comissário Chefe
10818,404,Comandante
10818,463,Comissário Chefe
1258,457,Comandante
1258,685,Comissário Chefe
16675,77,Comandante
16675,407,Comissário Chefe
2582,13,Comandante
2582,298,Comissário Chefe
8002,438,Comandante
8002,589,Comissário Chefe
6880,158,Comandante
6880,217,Comissário Chefe
11288,699,Comandante
11288,296,Comissário Chefe
17730,105,Comandante
17730,460,Comissário Chefe
2799,11,Comandante
2799,193,Comissário Chefe
2626,490,Comandante
2626,246,Comissário Chefe
5942,629,Comandante
5942,560,Comissário Chefe
12506,310,Comandante
12506,628,Comissário Chefe
143,601,Comandante
143,298,Comissário Chefe
4946,148,Comandante
4946,385,Comissário Chefe
15562,764,Comandante
15562,308,Comissário Chefe
16462,525,Comandante
16462,481,Comissário Chefe
7085,181,Comandante
7085,391,Comissário Chefe
148,99,Comandante
148,375,Comissário Chefe
4986,432,Comandante
4986,213,Comissário Chefe
7937,432,Comandante
7937,296,Comissário Chefe
12224,424,Comandante
12224,391,Comissário Chefe
17362,580,Comandante
17362,88,Comissário Chefe
981,610,Comandante
981,637,Comissário Chefe
5354,68,Comandante
5354,539,Comissário Chefe
15987,750,Comandante
15987,599,Comissário Chefe
13449,148,Comandante
13449,415,Comissário Chefe
9743,664,Comandante
9743,721,Comissário Chefe
9960,699,Comandante
9960,324,Comissário Chefe
12705,87,Comandante
12705,678,Comissário Chefe
14717,681,Comandante
14717,168,Comissário Chefe
14362,601,Comandante
14362,147,Comissário Chefe
16873,53,Comandante
16873,508,Comissário Chefe
15163,87,Comandante
15163,487,Comissário Chefe
16167,611,Comandante
16167,680,Comissário Chefe
13482,109,Comandante
13482,329,Comissário Chefe
2822,748,Comandante
2822,294,Comissário Chefe
3778,743,Comandante
3778,656,Comissário Chefe
8041,55,Comandante
8041,759,Comissário Chefe
12280,578,Comandante
12280,679,Comissário Chefe
9015,145,Comandante
9015,314,Comissário Chefe
2641,92,Comandante
2641,482,Comissário Chefe
9756,748,Comandante
9756,720,Comissário Chefe
7941,457,Comandante
7941,513,Comissário Chefe
13294,53,Comandante
13294,80,Comissário Chefe
230,366,Comandante
230,632,Comissário Chefe
9112,475,Comandante
9112,147,Comissário Chefe
4196,77,Comandante
4196,620,Comissário Chefe
10510,413,Comandante
10510,187,Comissário Chefe
5546,87,Comandante
5546,544,Comissário Chefe
5939,64,Comandante
5939,429,Comissário Chefe
12262,269,Comandante
12262,633,Comissário Chefe
494,436,Comandante
494,716,Comissário Chefe
13770,254,Comandante
13770,572,Comissário Chefe
45,765,Comandante
45,316,Comissário Chefe
15501,178,Comandante
15501,621,Comissário Chefe
14712,568,Comandante
14712,36,Comissário Chefe
10108,158,Comandante
10108,502,Comissário Chefe
13785,377,Comandante
13785,621,Comissário Chefe
9195,312,Comandante
9195,361,Comissário Chefe
13242,328,Comandante
13242,771,Comissário Chefe
10021,416,Comandante
10021,511,Comissário Chefe
9393,681,Comandante
9393,530,Comissário Chefe
9061,269,Comandante
9061,291,Comissário Chefe
5417,438,Comandante
5417,754,Comissário Chefe
10824,263,Comandante
10824,93,Comissário Chefe
9303,627,Comandante
9303,635,Comissário Chefe
15558,430,Comandante
15558,542,Comissário Chefe
8516,670,Comandante
8516,679,Comissário Chefe
10316,610,Comandante
10316,58,Comissário Chefe
5924,161,Comandante
5924,680,Comissário Chefe
6522,699,Comandante
6522,527,Comissário Chefe
9658,268,Comandante
9658,266,Comissário Chefe
4709,315,Comandante
4709,183,Comissário Chefe
13499,765,Comandante
13499,662,Comissário Chefe
14018,30,Comandante
14018,730,Comissário Chefe
15116,247,Comandante
15116,476,Comissário Chefe
10332,614,Comandante
10332,425,Comissário Chefe
2864,646,Comandante
2864,196,Comissário Chefe
16129,534,Comandante
16129,347,Comissário Chefe
12659,384,Comandante
12659,797,Comissário Chefe
10820,144,Comandante
10820,316,Comissário Chefe
98,601,Comandante
98,499,Comissário Chefe
6103,281,Comandante
6103,679,Comissário Chefe
11196,312,Comandante
11196,562,Comissário Chefe
6974,377,Comandante
6974,324,Comissário Chefe
12899,180,Comandante
12899,709,Comissário Chefe
3134,387,Comandante
3134,447,Comissário Chefe
3638,310,Comandante
3638,375,Comissário Chefe
8487,646,Comandante
8487,579,Comissário Chefe
951,111,Comandante
951,579,Comissário Chefe
7349,534,Comandante
7349,363,Comissário Chefe
6281,30,Comandante
6281,106,Comissário Chefe
10010,63,Comandante
10010,415,Comissário Chefe
3799,92,Comandante
3799,524,Comissário Chefe
11264,677,Comandante
11264,326,Comissário Chefe
809,491,Comandante
809,407,Comissário Chefe
15296,691,Comandante
15296,255,Comissário Chefe
7724,268,Comandante
7724,166,Comissário Chefe
14812,472,Comandante
14812,27,Comissário Chefe
13331,629,Comandante
13331,65,Comissário Chefe
12115,491,Comandante
12115,779,Comissário Chefe
9151,404,Comandante
9151,632,Comissário Chefe
16631,149,Comandante
16631,239,Comissário Chefe
8285,658,Comandante
8285,678,Comissário Chefe
799,29,Comandante
799,260,Comissário Chefe
16936,522,Comandante
16936,628,Comissário Chefe
12190,302,Comandante
12190,40,Comissário Chefe
14643,619,Comandante
14643,461,Comissário Chefe
9733,549,Comandante
9733,585,Comissário Chefe
16511,601,Comandante
16511,511,Comissário Chefe
9091,333,Comandante
9091,130,Comissário Chefe
13443,543,Comandante
13443,239,Comissário Chefe
5986,712,Comandante
5986,482,Comissário Chefe
8605,362,Comandante
8605,98,Comissário Chefe
9314,458,Comandante
9314,498,Comissário Chefe
15735,140,Comandante
15735,382,Comissário Chefe
4667,64,Comandante
4667,694,Comissário Chefe
4462,654,Comandante
4462,530,Comissário Chefe
16147,601,Comandante
16147,454,Comissário Chefe
2164,362,Comandante
2164,347,Comissário Chefe
5686,409,Comandante
5686,348,Comissário Chefe
6320,180,Comandante
6320,241,Comissário Chefe
4078,424,Comandante
4078,620,Comissário Chefe
10734,32,Comandante
10734,240,Comissário Chefe
8377,568,Comandante
8377,296,Comissário Chefe
168,626,Comandante
168,531,Comissário Chefe
8685,424,Comandante
8685,518,Comissário Chefe
6277,254,Comandante
6277,14,Comissário Chefe
7451,708,Comandante
7451,309,Comissário Chefe
1176,345,Comandante
1176,454,Comissário Chefe
10867,505,Comandante
10867,796,Comissário Chefe
5373,578,Comandante
5373,524,Comissário Chefe
12732,778,Comandante
12732,796,Comissário Chefe
12882,397,Comandante
12882,624,Comissário Chefe
9976,755,Comandante
9976,471,Comissário Chefe
12074,474,Comandante
12074,544,Comissário Chefe
12867,516,Comandante
12867,745,Comissário Chefe
15872,526,Comandante
15872,80,Comissário Chefe
2130,626,Comandante
2130,737,Comissário Chefe
16076,321,Comandante
16076,131,Comissário Chefe
13711,387,Comandante
13711,715,Comissário Chefe
625,50,Comandante
625,246,Comissário Chefe
7114,765,Comandante
7114,483,Comissário Chefe
4402,161,Comandante
4402,736,Comissário Chefe
15019,172,Comandante
15019,349,Comissário Chefe
13338,708,Comandante
13338,177,Comissário Chefe
13856,310,Comandante
13856,633,Comissário Chefe
5095,3,Comandante
5095,407,Comissário Chefe
17002,105,Comandante
17002,759,Comissário Chefe
1500,708,Comandante
1500,463,Comissário Chefe
16040,552,Comandante
16040,511,Comissário Chefe
8327,140,Comandante
8327,59,Comissário Chefe
12392,619,Comandante
12392,224,Comissário Chefe
14081,199,Comandante
14081,632,Comissário Chefe
15956,654,Comandante
15956,449,Comissário Chefe
487,99,Comandante
487,298,Comissário Chefe
13288,30,Comandante
13288,637,Comissário Chefe
15410,614,Comandante
15410,379,Comissário Chefe
16052,472,Comandante
16052,567,Comissário Chefe
9994,252,Comandante
9994,694,Comissário Chefe
7253,92,Comandante
7253,342,Comissário Chefe
6554,29,Comandante
6554,628,Comissário Chefe
1754,99,Comandante
1754,481,Comissário Chefe
9615,299,Comandante
9615,48,Comissário Chefe
10708,681,Comandante
10708,44,Comissário Chefe
769,53,Comandante
769,633,Comissário Chefe
793,668,Comandante
793,245,Comissário Chefe
15067,677,Comandante
15067,451,Comissário Chefe
1676,594,Comandante
1676,574,Comissário Chefe
12067,366,Comandante
12067,539,Comissário Chefe
13167,186,Comandante
13167,217,Comissário Chefe
672,274,Comandante
672,361,Comissário Chefe
10475,269,Comandante
10475,89,Comissário Chefe
1674,280,Comandante
1674,462,Comissário Chefe
14546,750,Comandante
14546,693,Comissário Chefe
16639,212,Comandante
16639,621,Comissário Chefe
14705,786,Comandante
14705,36,Comissário Chefe
250,626,Comandante
250,709,Comissário Chefe
17580,474,Comandante
17580,461,Comissário Chefe
13190,186,Comandante
13190,530,Comissário Chefe
3430,263,Comandante
3430,628,Comissário Chefe
5616,289,Comandante
5616,365,Comissário Chefe
10882,670,Comandante
10882,493,Comissário Chefe
11132,274,Comandante
11132,508,Comissário Chefe
16557,670,Comandante
16557,335,Comissário Chefe
10242,109,Comandante
10242,415,Comissário Chefe
11701,578,Comandante
11701,596,Comissário Chefe
11226,68,Comandante
11226,369,Comissário Chefe
17518,55,Comandante
17518,304,Comissário Chefe
12786,158,Comandante
12786,372,Comissário Chefe
3929,77,Comandante
3929,754,Comissário Chefe
7746,77,Comandante
7746,497,Comissário Chefe
7275,416,Comandante
7275,128,Comissário Chefe
297,68,Comandante
297,435,Comissário Chefe
498,750,Comandante
498,758,Comissário Chefe
14442,212,Comandante
14442,620,Comissário Chefe
10793,197,Comandante
10793,411,Comissário Chefe
15225,714,Comandante
15225,255,Comissário Chefe
715,315,Comandante
715,103,Comissário Chefe
3629,658,Comandante
3629,165,Comissário Chefe
6811,53,Comandante
6811,298,Comissário Chefe
14976,53,Comandante
14976,485,Comissário Chefe
2932,312,Comandante
2932,388,Comissário Chefe
5374,526,Comandante
5374,716,Comissário Chefe
17244,153,Comandante
17244,206,Comissário Chefe
10671,158,Comandante
10671,671,Comissário Chefe
1285,712,Comandante
1285,585,Comissário Chefe
4595,232,Comandante
4595,356,Comissário Chefe
10261,149,Comandante
10261,47,Comissário Chefe
1451,268,Comandante
1451,347,Comissário Chefe
6242,610,Comandante
6242,179,Comissário Chefe
7195,237,Comandante
7195,48,Comissário Chefe
1195,29,Comandante
1195,129,Comissário Chefe
7891,333,Comandante
7891,509,Comissário Chefe
1797,699,Comandante
1797,693,Comissário Chefe
3201,149,Comandante
3201,324,Comissário Chefe
12078,99,Comandante
12078,74,Comissário Chefe
7000,439,Comandante
7000,460,Comissário Chefe
17777,586,Comandante
17777,763,Comissário Chefe
15603,533,Comandante
15603,737,Comissário Chefe
9400,321,Comandante
9400,476,Comissário Chefe
14417,614,Comandante
14417,487,Comissário Chefe
10404,153,Comandante
10404,93,Comissário Chefe
12470,6,Comandante
12470,107,Comissário Chefe
17495,397,Comandante
17495,101,Comissário Chefe
13185,629,Comandante
13185,365,Comissário Chefe
14654,605,Comandante
14654,368,Comissário Chefe
11717,299,Comandante
11717,264,Comissário Chefe
11769,274,Comandante
11769,37,Comissário Chefe
7001,580,Comandante
7001,715,Comissário Chefe
7339,153,Comandante
7339,239,Comissário Chefe
2304,750,Comandante
2304,18,Comissário Chefe
1180,404,Comandante
1180,709,Comissário Chefe
2260,268,Comandante
2260,574,Comissário Chefe
12603,533,Comandante
12603,696,Comissário Chefe
13744,668,Comandante
13744,16,Comissário Chefe
9477,491,Comandante
9477,459,Comissário Chefe
17698,557,Comandante
17698,513,Comissário Chefe
9659,274,Comandante
9659,33,Comissário Chefe
12228,416,Comandante
12228,585,Comissário Chefe
7475,765,Comandante
7475,16,Comissário Chefe
10865,111,Comandante
10865,444,Comissário Chefe
11725,586,Comandante
11725,719,Comissário Chefe
4474,610,Comandante
4474,463,Comissário Chefe
3385,549,Comandante
3385,513,Comissário Chefe
4636,327,Comandante
4636,156,Comissário Chefe
1137,526,Comandante
1137,696,Comissário Chefe
5257,63,Comandante
5257,683,Comissário Chefe
5226,302,Comandante
5226,241,Comissário Chefe
3518,289,Comandante
3518,485,Comissário Chefe
4583,11,Comandante
4583,103,Comissário Chefe
14356,247,Comandante
14356,262,Comissário Chefe
17377,601,Comandante
17377,233,Comissário Chefe
13314,765,Comandante
13314,569,Comissário Chefe
6350,468,Comandante
6350,797,Comissário Chefe
3392,516,Comandante
3392,233,Comissário Chefe
16180,212,Comandante
16180,569,Comissário Chefe
2407,446,Comandante
2407,434,Comissário Chefe
14711,714,Comandante
14711,700,Comissário Chefe
9641,748,Comandante
9641,319,Comissário Chefe
6931,366,Comandante
6931,785,Comissário Chefe
65,543,Comandante
65,542,Comissário Chefe
1971,2,Comandante
1971,415,Comissário Chefe
9003,3,Comandante
9003,462,Comissário Chefe
9302,269,Comandante
9302,258,Comissário Chefe
7644,216,Comandante
7644,342,Comissário Chefe
15847,458,Comandante
15847,168,Comissário Chefe
7373,327,Comandante
7373,152,Comissário Chefe
7019,457,Comandante
7019,531,Comissário Chefe
6507,212,Comandante
6507,572,Comissário Chefe
1910,149,Comandante
1910,434,Comissário Chefe
789,438,Comandante
789,761,Comissário Chefe
5755,84,Comandante
5755,238,Comissário Chefe
16358,237,Comandante
16358,449,Comissário Chefe
15444,629,Comandante
15444,730,Comissário Chefe
7933,458,Comandante
7933,796,Comissário Chefe
13597,616,Comandante
13597,763,Comissário Chefe
12300,297,Comandante
12300,761,Comissário Chefe
17808,457,Comandante
17808,621,Comissário Chefe
11659,109,Comandante
11659,183,Comissário Chefe
11700,345,Comandante
11700,195,Comissário Chefe
1648,297,Comandante
1648,131,Comissário Chefe
12248,491,Comandante
12248,554,Comissário Chefe
17585,552,Comandante
17585,651,Comissário Chefe
13068,55,Comandante
13068,715,Comissário Chefe
3199,594,Comandante
3199,759,Comissário Chefe
8106,254,Comandante
8106,355,Comissário Chefe
15587,543,Comandante
15587,637,Comissário Chefe
9398,668,Comandante
9398,282,Comissário Chefe
13041,63,Comandante
13041,569,Comissário Chefe
14372,280,Comandante
14372,33,Comissário Chefe
10788,457,Comandante
10788,514,Comissário Chefe
4373,536,Comandante
4373,671,Comissário Chefe
193,289,Comandante
193,336,Comissário Chefe
11208,543,Comandante
11208,589,Comissário Chefe
1399,275,Comandante
1399,331,Comissário Chefe
3530,366,Comandante
3530,579,Comissário Chefe
11127,254,Comandante
11127,488,Comissário Chefe
8659,272,Comandante
8659,193,Comissário Chefe
17374,658,Comandante
17374,235,Comissário Chefe
8080,601,Comandante
8080,56,Comissário Chefe
9720,311,Comandante
9720,74,Comissário Chefe
4553,714,Comandante
4553,562,Comissário Chefe
14772,377,Comandante
14772,524,Comissário Chefe
15454,29,Comandante
15454,342,Comissário Chefe
11212,663,Comandante
11212,378,Comissário Chefe
6234,743,Comandante
6234,132,Comissário Chefe
16774,327,Comandante
16774,583,Comissário Chefe
8857,311,Comandante
8857,707,Comissário Chefe
13774,254,Comandante
13774,795,Comissário Chefe
10868,148,Comandante
10868,730,Comissário Chefe
5799,2,Comandante
5799,391,Comissário Chefe
6655,439,Comandante
6655,680,Comissário Chefe
10111,668,Comandante
10111,213,Comissário Chefe
13289,446,Comandante
13289,512,Comissário Chefe
14036,302,Comandante
14036,542,Comissário Chefe
3203,515,Comandante
3203,28,Comissário Chefe
7155,92,Comandante
7155,685,Comissário Chefe
11771,175,Comandante
11771,420,Comissário Chefe
15546,172,Comandante
15546,599,Comissário Chefe
17936,627,Comandante
17936,388,Comissário Chefe
13852,594,Comandante
13852,12,Comissário Chefe
13683,265,Comandante
13683,206,Comissário Chefe
17896,149,Comandante
17896,694,Comissário Chefe
14746,387,Comandante
14746,296,Comissário Chefe
2266,32,Comandante
2266,738,Comissário Chefe
7606,274,Comandante
7606,537,Comissário Chefe
14131,614,Comandante
14131,36,Comissário Chefe
12066,507,Comandante
12066,560,Comissário Chefe
2372,743,Comandante
2372,356,Comissário Chefe
2839,77,Comandante
2839,769,Comissário Chefe
16118,272,Comandante
16118,487,Comissário Chefe
10071,432,Comandante
10071,678,Comissário Chefe
5888,328,Comandante
5888,318,Comissário Chefe
9418,397,Comandante
9418,406,Comissário Chefe
10681,269,Comandante
10681,88,Comissário Chefe
6349,275,Comandante
6349,62,Comissário Chefe
17245,77,Comandante
17245,184,Comissário Chefe
8446,268,Comandante
8446,796,Comissário Chefe
10001,280,Comandante
10001,763,Comissário Chefe
4734,748,Comandante
4734,151,Comissário Chefe
10533,64,Comandante
10533,467,Comissário Chefe
13214,3,Comandante
13214,36,Comissário Chefe
9638,490,Comandante
9638,761,Comissário Chefe
10362,3,Comandante
10362,229,Comissário Chefe
6361,312,Comandante
6361,219,Comissário Chefe
11393,712,Comandante
11393,753,Comissário Chefe
13210,507,Comandante
13210,308,Comissário Chefe
1103,199,Comandante
1103,183,Comissário Chefe
14016,393,Comandante
14016,662,Comissário Chefe
6677,475,Comandante
6677,241,Comissário Chefe
2182,681,Comandante
2182,308,Comissário Chefe
4162,216,Comandante
4162,193,Comissário Chefe
9807,32,Comandante
9807,671,Comissário Chefe
